"Subject","Session","Trial","CorrectAnswer","FarAway","Littered","PictureTarget.ACC","PictureTarget.RT","SceneLetter","Side","Target","TrialList"
6,4,6,2,1,0,1,419,"f","right","10rf.bmp",30
6,4,8,2,1,0,1,458,"c","right","10rc.bmp",27
6,4,10,1,1,0,1,430,"f","left","10lf.bmp",25
6,4,11,2,1,0,1,503,"b","right","10rb.bmp",26
6,4,19,1,1,0,1,435,"e","left","10le.bmp",24
6,4,20,1,1,0,1,399,"c","left","10lc.bmp",22
6,4,36,1,1,0,1,481,"b","left","10lb.bmp",21
6,4,38,2,1,0,0,471,"e","right","10re.bmp",29
6,4,40,2,1,0,1,491,"d","right","10rd.bmp",28
8,1,11,2,1,0,1,591,"d","right","10rd.bmp",28
8,1,12,1,1,0,1,549,"c","left","10lc.bmp",22
8,1,13,2,1,0,1,429,"b","right","10rb.bmp",26
8,1,18,2,1,0,1,590,"f","right","10rf.bmp",30
8,1,20,1,1,0,1,811,"e","left","10le.bmp",24
8,1,25,2,1,0,1,480,"c","right","10rc.bmp",27
8,1,26,2,1,0,1,574,"e","right","10re.bmp",29
8,1,29,1,1,0,1,682,"f","left","10lf.bmp",25
8,1,33,1,1,0,1,522,"b","left","10lb.bmp",21
8,1,36,1,1,0,1,454,"d","left","10ld.bmp",23
8,2,1,2,1,0,1,537,"d","right","10rd.bmp",28
8,2,5,2,1,0,1,536,"e","right","10re.bmp",29
8,2,6,1,1,0,1,602,"f","left","10lf.bmp",25
8,2,12,1,1,0,1,432,"d","left","10ld.bmp",23
8,2,16,1,1,0,1,434,"c","left","10lc.bmp",22
8,2,25,2,1,0,1,460,"b","right","10rb.bmp",26
8,2,29,2,1,0,1,435,"f","right","10rf.bmp",30
8,2,34,1,1,0,1,451,"b","left","10lb.bmp",21
8,2,36,2,1,0,1,516,"c","right","10rc.bmp",27
8,2,39,1,1,0,1,666,"e","left","10le.bmp",24
8,3,2,2,1,0,1,361,"c","right","10rc.bmp",27
8,3,3,2,1,0,1,440,"d","right","10rd.bmp",28
8,3,11,2,1,0,1,434,"b","right","10rb.bmp",26
8,3,15,1,1,0,1,396,"d","left","10ld.bmp",23
8,3,16,2,1,0,1,436,"f","right","10rf.bmp",30
8,3,17,1,1,0,1,415,"c","left","10lc.bmp",22
8,3,30,1,1,0,1,608,"b","left","10lb.bmp",21
8,3,31,1,1,0,1,664,"e","left","10le.bmp",24
8,3,33,2,1,0,1,529,"e","right","10re.bmp",29
8,3,36,1,1,0,1,537,"f","left","10lf.bmp",25
8,4,2,1,1,0,1,571,"e","left","10le.bmp",24
8,4,7,1,1,0,1,464,"d","left","10ld.bmp",23
8,4,11,2,1,0,1,461,"b","right","10rb.bmp",26
8,4,12,1,1,0,1,497,"f","left","10lf.bmp",25
8,4,14,2,1,0,1,491,"c","right","10rc.bmp",27
8,4,28,2,1,0,1,482,"d","right","10rd.bmp",28
8,4,30,2,1,0,1,401,"f","right","10rf.bmp",30
8,4,33,1,1,0,1,488,"c","left","10lc.bmp",22
8,4,36,1,1,0,1,392,"b","left","10lb.bmp",21
8,4,40,2,1,0,1,437,"e","right","10re.bmp",29
9,1,6,1,1,0,1,734,"e","left","10le.bmp",24
9,1,10,1,1,0,1,470,"b","left","10lb.bmp",21
9,1,14,2,1,0,1,582,"e","right","10re.bmp",29
9,1,18,1,1,0,1,450,"d","left","10ld.bmp",23
9,1,24,1,1,0,1,442,"f","left","10lf.bmp",25
9,1,28,2,1,0,1,408,"b","right","10rb.bmp",26
9,1,29,2,1,0,1,487,"f","right","10rf.bmp",30
9,1,30,1,1,0,1,359,"c","left","10lc.bmp",22
9,1,37,2,1,0,1,415,"c","right","10rc.bmp",27
9,1,40,2,1,0,1,400,"d","right","10rd.bmp",28
9,2,2,2,1,0,1,499,"d","right","10rd.bmp",28
9,2,9,2,1,0,1,446,"c","right","10rc.bmp",27
9,2,11,2,1,0,1,480,"e","right","10re.bmp",29
9,2,12,1,1,0,1,390,"c","left","10lc.bmp",22
9,2,21,2,1,0,1,447,"b","right","10rb.bmp",26
9,2,23,2,1,0,1,413,"f","right","10rf.bmp",30
9,2,24,1,1,0,1,498,"b","left","10lb.bmp",21
9,2,26,1,1,0,1,418,"f","left","10lf.bmp",25
9,2,31,1,1,0,1,494,"e","left","10le.bmp",24
9,2,33,1,1,0,1,437,"d","left","10ld.bmp",23
9,3,4,2,1,0,1,388,"b","right","10rb.bmp",26
9,3,5,2,1,0,1,518,"f","right","10rf.bmp",30
9,3,7,1,1,0,1,415,"d","left","10ld.bmp",23
9,3,9,2,1,0,1,379,"c","right","10rc.bmp",27
9,3,10,1,1,0,1,505,"e","left","10le.bmp",24
9,3,12,1,1,0,1,433,"f","left","10lf.bmp",25
9,3,24,2,1,0,1,442,"d","right","10rd.bmp",28
9,3,26,2,1,0,1,488,"e","right","10re.bmp",29
9,3,37,1,1,0,1,409,"b","left","10lb.bmp",21
9,3,40,1,1,0,1,551,"c","left","10lc.bmp",22
9,4,2,1,1,0,1,533,"e","left","10le.bmp",24
9,4,4,2,1,0,1,370,"b","right","10rb.bmp",26
9,4,7,1,1,0,1,468,"d","left","10ld.bmp",23
9,4,8,2,1,0,1,470,"c","right","10rc.bmp",27
9,4,12,2,1,0,1,410,"f","right","10rf.bmp",30
9,4,17,1,1,0,1,491,"c","left","10lc.bmp",22
9,4,22,2,1,0,1,449,"d","right","10rd.bmp",28
9,4,23,2,1,0,1,408,"e","right","10re.bmp",29
9,4,30,1,1,0,1,473,"f","left","10lf.bmp",25
9,4,35,1,1,0,1,409,"b","left","10lb.bmp",21
10,1,9,2,1,1,1,938,"d","right","11rd.bmp",38
10,1,10,1,1,1,1,814,"b","left","11lb.bmp",31
10,1,16,2,1,1,1,735,"b","right","11rb.bmp",36
10,1,19,1,1,1,1,738,"d","left","11ld.bmp",33
10,1,22,2,1,1,1,818,"e","right","11re.bmp",39
10,1,23,1,1,1,1,651,"c","left","11lc.bmp",32
10,1,25,1,1,1,1,928,"f","left","11lf.bmp",35
10,1,36,2,1,1,1,713,"c","right","11rc.bmp",37
10,1,37,1,1,1,1,622,"e","left","11le.bmp",34
10,1,40,2,1,1,1,771,"f","right","11rf.bmp",40
10,2,6,1,1,1,1,656,"c","left","11lc.bmp",32
10,2,9,1,1,1,1,680,"e","left","11le.bmp",34
10,2,11,2,1,1,1,474,"b","right","11rb.bmp",36
10,2,16,2,1,1,1,685,"d","right","11rd.bmp",38
10,2,21,2,1,1,1,834,"c","right","11rc.bmp",37
10,2,23,1,1,1,1,548,"d","left","11ld.bmp",33
10,2,26,1,1,1,1,545,"f","left","11lf.bmp",35
10,2,32,2,1,1,1,709,"f","right","11rf.bmp",40
10,2,36,1,1,1,1,481,"b","left","11lb.bmp",31
10,2,40,2,1,1,1,811,"e","right","11re.bmp",39
10,3,1,1,1,1,1,621,"d","left","11ld.bmp",33
10,3,8,1,1,1,1,661,"e","left","11le.bmp",34
10,3,20,1,1,1,1,573,"c","left","11lc.bmp",32
10,3,24,2,1,1,1,737,"d","right","11rd.bmp",38
10,3,27,1,1,1,1,546,"b","left","11lb.bmp",31
10,3,31,2,1,1,1,613,"b","right","11rb.bmp",36
10,3,32,1,1,1,1,899,"f","left","11lf.bmp",35
10,3,34,2,1,1,1,543,"c","right","11rc.bmp",37
10,3,37,2,1,1,1,820,"f","right","11rf.bmp",40
10,3,38,2,1,1,1,549,"e","right","11re.bmp",39
10,4,3,1,1,1,1,726,"d","left","11ld.bmp",33
10,4,5,1,1,1,1,584,"c","left","11lc.bmp",32
10,4,9,1,1,1,1,417,"b","left","11lb.bmp",31
10,4,11,2,1,1,1,648,"c","right","11rc.bmp",37
10,4,20,2,1,1,1,704,"e","right","11re.bmp",39
10,4,22,2,1,1,1,713,"d","right","11rd.bmp",38
10,4,25,2,1,1,1,416,"b","right","11rb.bmp",36
10,4,27,1,1,1,1,677,"f","left","11lf.bmp",35
10,4,31,1,1,1,1,736,"e","left","11le.bmp",34
10,4,33,2,1,1,1,742,"f","right","11rf.bmp",40
12,1,4,1,1,1,1,685,"f","left","11lf.bmp",35
12,1,8,2,1,1,1,963,"e","right","11re.bmp",39
12,1,12,1,1,1,1,935,"e","left","11le.bmp",34
12,1,14,1,1,1,1,635,"c","left","11lc.bmp",32
12,1,19,2,1,1,1,812,"c","right","11rc.bmp",37
12,1,27,1,1,1,1,827,"d","left","11ld.bmp",33
12,1,28,2,1,1,1,555,"b","right","11rb.bmp",36
12,1,30,2,1,1,1,593,"d","right","11rd.bmp",38
12,1,33,1,1,1,1,628,"b","left","11lb.bmp",31
12,1,36,2,1,1,1,695,"f","right","11rf.bmp",40
12,2,5,1,1,1,1,758,"f","left","11lf.bmp",35
12,2,11,1,1,1,1,594,"b","left","11lb.bmp",31
12,2,12,2,1,1,1,497,"e","right","11re.bmp",39
12,2,15,2,1,1,1,546,"b","right","11rb.bmp",36
12,2,24,1,1,1,1,682,"e","left","11le.bmp",34
12,2,27,2,1,1,1,697,"c","right","11rc.bmp",37
12,2,28,1,1,1,1,506,"d","left","11ld.bmp",33
12,2,30,1,1,1,1,559,"c","left","11lc.bmp",32
12,2,32,2,1,1,1,537,"d","right","11rd.bmp",38
12,2,33,2,1,1,1,454,"f","right","11rf.bmp",40
12,3,3,2,1,1,1,695,"e","right","11re.bmp",39
12,3,5,2,1,1,1,494,"f","right","11rf.bmp",40
12,3,8,2,1,1,1,518,"b","right","11rb.bmp",36
12,3,11,1,1,1,1,583,"b","left","11lb.bmp",31
12,3,24,1,1,1,1,684,"c","left","11lc.bmp",32
12,3,26,2,1,1,1,676,"c","right","11rc.bmp",37
12,3,27,2,1,1,1,536,"d","right","11rd.bmp",38
12,3,32,1,1,1,1,506,"f","left","11lf.bmp",35
12,3,34,1,1,1,1,543,"d","left","11ld.bmp",33
12,3,40,1,1,1,1,774,"e","left","11le.bmp",34
12,4,7,2,1,1,1,544,"c","right","11rc.bmp",37
12,4,8,1,1,1,1,554,"e","left","11le.bmp",34
12,4,13,2,1,1,1,813,"e","right","11re.bmp",39
12,4,17,1,1,1,1,881,"f","left","11lf.bmp",35
12,4,18,2,1,1,1,469,"b","right","11rb.bmp",36
12,4,25,1,1,1,1,646,"b","left","11lb.bmp",31
12,4,30,1,1,1,1,643,"d","left","11ld.bmp",33
12,4,31,1,1,1,1,588,"c","left","11lc.bmp",32
12,4,35,2,1,1,1,599,"f","right","11rf.bmp",40
12,4,39,2,1,1,1,362,"d","right","11rd.bmp",38
13,1,2,2,1,1,1,576,"e","right","11re.bmp",39
13,1,3,2,1,1,1,776,"d","right","11rd.bmp",38
13,1,8,1,1,1,1,620,"f","left","11lf.bmp",35
13,1,13,1,1,1,1,482,"d","left","11ld.bmp",33
13,1,15,2,1,1,1,565,"c","right","11rc.bmp",37
13,1,18,1,1,1,1,578,"b","left","11lb.bmp",31
13,1,21,1,1,1,1,634,"c","left","11lc.bmp",32
13,1,31,2,1,1,1,722,"f","right","11rf.bmp",40
13,1,37,1,1,1,1,569,"e","left","11le.bmp",34
13,1,38,2,1,1,1,568,"b","right","11rb.bmp",36
13,2,9,1,1,1,1,354,"f","left","11lf.bmp",35
13,2,10,2,1,1,1,481,"c","right","11rc.bmp",37
13,2,14,1,1,1,1,401,"c","left","11lc.bmp",32
13,2,18,2,1,1,1,342,"e","right","11re.bmp",39
13,2,21,1,1,1,1,604,"d","left","11ld.bmp",33
13,2,22,2,1,1,1,608,"d","right","11rd.bmp",38
13,2,23,2,1,1,1,443,"f","right","11rf.bmp",40
13,2,26,1,1,1,1,588,"e","left","11le.bmp",34
13,2,30,2,1,1,1,445,"b","right","11rb.bmp",36
13,2,35,1,1,1,1,455,"b","left","11lb.bmp",31
13,3,5,1,1,1,1,590,"e","left","11le.bmp",34
13,3,7,2,1,1,1,633,"e","right","11re.bmp",39
13,3,12,1,1,1,1,478,"c","left","11lc.bmp",32
13,3,16,2,1,1,1,553,"d","right","11rd.bmp",38
13,3,24,1,1,1,1,479,"d","left","11ld.bmp",33
13,3,29,1,1,1,1,536,"f","left","11lf.bmp",35
13,3,34,2,1,1,1,381,"b","right","11rb.bmp",36
13,3,35,1,1,1,1,431,"b","left","11lb.bmp",31
13,3,37,2,1,1,1,395,"f","right","11rf.bmp",40
13,3,38,2,1,1,1,349,"c","right","11rc.bmp",37
13,4,3,1,1,1,1,408,"b","left","11lb.bmp",31
13,4,4,1,1,1,1,523,"c","left","11lc.bmp",32
13,4,9,2,1,1,0,333,"c","right","11rc.bmp",37
13,4,16,2,1,1,1,487,"d","right","11rd.bmp",38
13,4,19,1,1,1,1,882,"f","left","11lf.bmp",35
13,4,23,2,1,1,1,514,"f","right","11rf.bmp",40
13,4,24,2,1,1,1,629,"e","right","11re.bmp",39
13,4,31,2,1,1,1,595,"b","right","11rb.bmp",36
13,4,32,1,1,1,1,507,"e","left","11le.bmp",34
13,4,39,1,1,1,1,523,"d","left","11ld.bmp",33
14,1,1,2,1,1,1,833,"f","right","11rf.bmp",40
14,1,2,2,1,1,1,652,"c","right","11rc.bmp",37
14,1,6,1,1,1,1,715,"f","left","11lf.bmp",35
14,1,10,2,1,1,1,579,"e","right","11re.bmp",39
14,1,16,1,1,1,1,573,"b","left","11lb.bmp",31
14,1,17,1,1,1,1,597,"d","left","11ld.bmp",33
14,1,19,2,1,1,1,891,"b","right","11rb.bmp",36
14,1,26,2,1,1,1,502,"d","right","11rd.bmp",38
14,1,31,1,1,1,1,661,"e","left","11le.bmp",34
14,1,39,1,1,1,1,927,"c","left","11lc.bmp",32
14,2,2,1,1,1,1,437,"b","left","11lb.bmp",31
14,2,3,2,1,1,1,589,"f","right","11rf.bmp",40
14,2,4,1,1,1,1,460,"c","left","11lc.bmp",32
14,2,12,2,1,1,1,666,"d","right","11rd.bmp",38
14,2,17,2,1,1,1,536,"c","right","11rc.bmp",37
14,2,27,1,1,1,1,474,"f","left","11lf.bmp",35
14,2,28,1,1,1,1,611,"d","left","11ld.bmp",33
14,2,30,2,1,1,1,544,"e","right","11re.bmp",39
14,2,34,1,1,1,1,424,"e","left","11le.bmp",34
14,2,35,2,1,1,1,459,"b","right","11rb.bmp",36
14,3,3,2,1,1,1,447,"b","right","11rb.bmp",36
14,3,9,2,1,1,1,455,"c","right","11rc.bmp",37
14,3,12,1,1,1,1,506,"b","left","11lb.bmp",31
14,3,22,2,1,1,1,502,"e","right","11re.bmp",39
14,3,29,1,1,1,1,565,"f","left","11lf.bmp",35
14,3,34,2,1,1,1,594,"d","right","11rd.bmp",38
14,3,35,1,1,1,1,777,"d","left","11ld.bmp",33
14,3,36,1,1,1,1,574,"c","left","11lc.bmp",32
14,3,39,1,1,1,1,577,"e","left","11le.bmp",34
14,3,40,2,1,1,1,735,"f","right","11rf.bmp",40
14,4,3,2,1,1,1,594,"e","right","11re.bmp",39
14,4,4,2,1,1,1,350,"b","right","11rb.bmp",36
14,4,8,2,1,1,1,471,"f","right","11rf.bmp",40
14,4,12,2,1,1,1,519,"d","right","11rd.bmp",38
14,4,22,1,1,1,1,540,"f","left","11lf.bmp",35
14,4,23,1,1,1,1,468,"d","left","11ld.bmp",33
14,4,26,1,1,1,1,355,"e","left","11le.bmp",34
14,4,30,2,1,1,1,547,"c","right","11rc.bmp",37
14,4,35,1,1,1,1,574,"c","left","11lc.bmp",32
14,4,36,1,1,1,1,606,"b","left","11lb.bmp",31
15,1,2,2,1,1,1,645,"f","right","11rf.bmp",40
15,1,3,2,1,1,1,567,"c","right","11rc.bmp",37
15,1,7,2,1,1,1,631,"b","right","11rb.bmp",36
15,1,11,2,1,1,1,616,"d","right","11rd.bmp",38
15,1,15,1,1,1,1,965,"e","left","11le.bmp",34
15,1,19,1,1,1,1,823,"b","left","11lb.bmp",31
15,1,20,1,1,1,1,698,"c","left","11lc.bmp",32
15,1,21,1,1,1,1,643,"d","left","11ld.bmp",33
15,1,25,1,1,1,1,573,"f","left","11lf.bmp",35
15,1,29,2,1,1,1,535,"e","right","11re.bmp",39
15,2,8,1,1,1,1,545,"c","left","11lc.bmp",32
15,2,10,1,1,1,1,449,"b","left","11lb.bmp",31
15,2,17,2,1,1,1,522,"e","right","11re.bmp",39
15,2,21,2,1,1,1,842,"d","right","11rd.bmp",38
15,2,22,2,1,1,0,534,"c","right","11rc.bmp",37
15,2,26,1,1,1,1,698,"e","left","11le.bmp",34
15,2,27,1,1,1,1,619,"d","left","11ld.bmp",33
15,2,29,1,1,1,1,606,"f","left","11lf.bmp",35
15,2,34,2,1,1,1,471,"b","right","11rb.bmp",36
15,2,37,2,1,1,1,667,"f","right","11rf.bmp",40
15,3,1,2,1,1,1,648,"f","right","11rf.bmp",40
15,3,6,2,1,1,1,493,"e","right","11re.bmp",39
15,3,8,1,1,1,1,528,"b","left","11lb.bmp",31
15,3,12,2,1,1,1,531,"b","right","11rb.bmp",36
15,3,13,1,1,1,1,535,"e","left","11le.bmp",34
15,3,17,2,1,1,1,535,"c","right","11rc.bmp",37
15,3,26,1,1,1,1,561,"d","left","11ld.bmp",33
15,3,33,1,1,1,1,619,"c","left","11lc.bmp",32
15,3,35,1,1,1,1,587,"f","left","11lf.bmp",35
15,3,40,2,1,1,1,723,"d","right","11rd.bmp",38
15,4,9,2,1,1,1,496,"b","right","11rb.bmp",36
15,4,12,2,1,1,1,628,"c","right","11rc.bmp",37
15,4,18,1,1,1,1,454,"b","left","11lb.bmp",31
15,4,23,1,1,1,1,604,"d","left","11ld.bmp",33
15,4,25,2,1,1,1,682,"d","right","11rd.bmp",38
15,4,28,1,1,1,1,658,"f","left","11lf.bmp",35
15,4,29,2,1,1,1,502,"e","right","11re.bmp",39
15,4,30,1,1,1,1,573,"c","left","11lc.bmp",32
15,4,32,2,1,1,1,647,"f","right","11rf.bmp",40
15,4,34,1,1,1,1,636,"e","left","11le.bmp",34
18,1,1,1,1,1,1,780,"d","left","11ld.bmp",33
18,1,3,1,1,1,0,562,"e","left","11le.bmp",34
18,1,5,2,1,1,1,803,"d","right","11rd.bmp",38
18,1,6,2,1,1,1,552,"b","right","11rb.bmp",36
18,1,15,1,1,1,1,656,"c","left","11lc.bmp",32
18,1,17,1,1,1,1,434,"b","left","11lb.bmp",31
18,1,21,2,1,1,1,796,"e","right","11re.bmp",39
18,1,31,2,1,1,1,749,"c","right","11rc.bmp",37
18,1,32,2,1,1,1,898,"f","right","11rf.bmp",40
18,1,33,1,1,1,1,714,"f","left","11lf.bmp",35
18,2,6,1,1,1,1,556,"e","left","11le.bmp",34
18,2,11,1,1,1,1,551,"f","left","11lf.bmp",35
18,2,15,1,1,1,1,527,"c","left","11lc.bmp",32
18,2,23,2,1,1,1,680,"b","right","11rb.bmp",36
18,2,27,2,1,1,1,492,"d","right","11rd.bmp",38
18,2,32,2,1,1,1,720,"f","right","11rf.bmp",40
18,2,33,1,1,1,1,506,"b","left","11lb.bmp",31
18,2,34,2,1,1,1,746,"c","right","11rc.bmp",37
18,2,35,1,1,1,1,604,"d","left","11ld.bmp",33
18,2,40,2,1,1,1,803,"e","right","11re.bmp",39
18,3,4,2,1,1,1,703,"e","right","11re.bmp",39
18,3,5,2,1,1,1,724,"c","right","11rc.bmp",37
18,3,14,2,1,1,1,701,"d","right","11rd.bmp",38
18,3,15,1,1,1,1,585,"d","left","11ld.bmp",33
18,3,17,1,1,1,1,498,"b","left","11lb.bmp",31
18,3,18,2,1,1,1,599,"b","right","11rb.bmp",36
18,3,20,2,1,1,1,852,"f","right","11rf.bmp",40
18,3,32,1,1,1,1,711,"c","left","11lc.bmp",32
18,3,33,1,1,1,1,627,"f","left","11lf.bmp",35
18,3,34,1,1,1,1,643,"e","left","11le.bmp",34
18,4,2,1,1,1,0,644,"e","left","11le.bmp",34
18,4,12,2,1,1,1,793,"b","right","11rb.bmp",36
18,4,20,1,1,1,1,731,"f","left","11lf.bmp",35
18,4,25,1,1,1,1,690,"b","left","11lb.bmp",31
18,4,27,2,1,1,1,810,"c","right","11rc.bmp",37
18,4,28,1,1,1,1,570,"c","left","11lc.bmp",32
18,4,32,1,1,1,1,634,"d","left","11ld.bmp",33
18,4,35,2,1,1,1,1072,"e","right","11re.bmp",39
18,4,39,2,1,1,1,709,"d","right","11rd.bmp",38
18,4,40,2,1,1,1,839,"f","right","11rf.bmp",40
20,1,4,1,1,1,1,668,"e","left","11le.bmp",34
20,1,7,1,1,1,1,862,"d","left","11ld.bmp",33
20,1,17,2,1,1,1,645,"f","right","11rf.bmp",40
20,1,19,2,1,1,1,648,"d","right","11rd.bmp",38
20,1,21,2,1,1,1,430,"b","right","11rb.bmp",36
20,1,23,2,1,1,1,478,"e","right","11re.bmp",39
20,1,27,1,1,1,1,964,"f","left","11lf.bmp",35
20,1,29,2,1,1,1,460,"c","right","11rc.bmp",37
20,1,31,1,1,1,1,464,"b","left","11lb.bmp",31
20,1,36,1,1,1,1,666,"c","left","11lc.bmp",32
20,2,4,1,1,1,1,864,"e","left","11le.bmp",34
20,2,12,1,1,1,1,675,"b","left","11lb.bmp",31
20,2,13,1,1,1,1,683,"d","left","11ld.bmp",33
20,2,14,2,1,1,1,812,"f","right","11rf.bmp",40
20,2,15,1,1,1,1,830,"f","left","11lf.bmp",35
20,2,19,2,1,1,1,631,"d","right","11rd.bmp",38
20,2,20,2,1,1,1,721,"e","right","11re.bmp",39
20,2,25,2,1,1,1,611,"c","right","11rc.bmp",37
20,2,33,1,1,1,1,605,"c","left","11lc.bmp",32
20,2,35,2,1,1,1,754,"b","right","11rb.bmp",36
20,3,1,2,1,1,1,541,"f","right","11rf.bmp",40
20,3,2,2,1,1,1,986,"e","right","11re.bmp",39
20,3,8,1,1,1,1,713,"d","left","11ld.bmp",33
20,3,11,1,1,1,1,764,"e","left","11le.bmp",34
20,3,17,1,1,1,1,505,"f","left","11lf.bmp",35
20,3,23,2,1,1,1,460,"d","right","11rd.bmp",38
20,3,28,1,1,1,1,678,"c","left","11lc.bmp",32
20,3,33,2,1,1,1,415,"b","right","11rb.bmp",36
20,3,37,2,1,1,1,545,"c","right","11rc.bmp",37
20,3,39,1,1,1,1,498,"b","left","11lb.bmp",31
20,4,2,1,1,1,1,919,"c","left","11lc.bmp",32
20,4,4,1,1,1,1,433,"b","left","11lb.bmp",31
20,4,8,1,1,1,1,516,"f","left","11lf.bmp",35
20,4,10,1,1,1,1,415,"d","left","11ld.bmp",33
20,4,12,2,1,1,1,763,"f","right","11rf.bmp",40
20,4,20,1,1,1,1,551,"e","left","11le.bmp",34
20,4,24,2,1,1,1,604,"b","right","11rb.bmp",36
20,4,33,2,1,1,1,635,"d","right","11rd.bmp",38
20,4,34,2,1,1,1,541,"c","right","11rc.bmp",37
20,4,36,2,1,1,1,573,"e","right","11re.bmp",39
22,1,3,2,1,1,1,1480,"d","right","11rd.bmp",38
22,1,4,1,1,1,1,898,"b","left","11lb.bmp",31
22,1,11,2,1,1,1,1418,"f","right","11rf.bmp",40
22,1,14,1,1,1,1,809,"c","left","11lc.bmp",32
22,1,17,2,1,1,1,1015,"c","right","11rc.bmp",37
22,1,27,2,1,1,1,707,"b","right","11rb.bmp",36
22,1,28,2,1,1,1,717,"e","right","11re.bmp",39
22,1,29,1,1,1,1,871,"e","left","11le.bmp",34
22,1,30,1,1,1,1,836,"d","left","11ld.bmp",33
22,1,38,1,1,1,1,632,"f","left","11lf.bmp",35
22,2,3,2,1,1,1,582,"c","right","11rc.bmp",37
22,2,12,2,1,1,1,574,"d","right","11rd.bmp",38
22,2,13,1,1,1,1,612,"e","left","11le.bmp",34
22,2,21,2,1,1,1,719,"f","right","11rf.bmp",40
22,2,26,2,1,1,1,484,"b","right","11rb.bmp",36
22,2,28,1,1,1,1,625,"b","left","11lb.bmp",31
22,2,30,1,1,1,1,482,"f","left","11lf.bmp",35
22,2,31,1,1,1,1,425,"c","left","11lc.bmp",32
22,2,34,1,1,1,1,529,"d","left","11ld.bmp",33
22,2,38,2,1,1,1,618,"e","right","11re.bmp",39
22,3,13,2,1,1,1,630,"f","right","11rf.bmp",40
22,3,18,2,1,1,1,488,"c","right","11rc.bmp",37
22,3,20,1,1,1,1,739,"f","left","11lf.bmp",35
22,3,21,1,1,1,1,819,"d","left","11ld.bmp",33
22,3,24,2,1,1,1,564,"b","right","11rb.bmp",36
22,3,27,2,1,1,1,480,"e","right","11re.bmp",39
22,3,28,1,1,1,1,472,"c","left","11lc.bmp",32
22,3,35,1,1,1,1,538,"b","left","11lb.bmp",31
22,3,36,1,1,1,1,673,"e","left","11le.bmp",34
22,3,37,2,1,1,1,585,"d","right","11rd.bmp",38
22,4,1,1,1,1,1,636,"d","left","11ld.bmp",33
22,4,10,2,1,1,1,431,"b","right","11rb.bmp",36
22,4,15,2,1,1,1,687,"f","right","11rf.bmp",40
22,4,16,2,1,1,1,837,"d","right","11rd.bmp",38
22,4,23,1,1,1,1,632,"b","left","11lb.bmp",31
22,4,24,2,1,1,1,597,"c","right","11rc.bmp",37
22,4,27,1,1,1,1,602,"c","left","11lc.bmp",32
22,4,29,1,1,1,1,513,"e","left","11le.bmp",34
22,4,33,2,1,1,1,580,"e","right","11re.bmp",39
22,4,39,1,1,1,1,528,"f","left","11lf.bmp",35
26,1,4,1,1,1,1,669,"b","left","11lb.bmp",31
26,1,5,2,1,1,1,543,"b","right","11rb.bmp",36
26,1,8,2,1,1,1,791,"c","right","11rc.bmp",37
26,1,13,2,1,1,1,927,"f","right","11rf.bmp",40
26,1,14,1,1,1,1,518,"d","left","11ld.bmp",33
26,1,15,2,1,1,1,597,"d","right","11rd.bmp",38
26,1,28,1,1,1,1,1011,"f","left","11lf.bmp",35
26,1,30,1,1,1,1,601,"e","left","11le.bmp",34
26,1,34,2,1,1,1,688,"e","right","11re.bmp",39
26,1,39,1,1,1,1,471,"c","left","11lc.bmp",32
26,2,2,1,1,1,1,559,"d","left","11ld.bmp",33
26,2,5,2,1,1,1,803,"f","right","11rf.bmp",40
26,2,12,2,1,1,1,593,"e","right","11re.bmp",39
26,2,13,1,1,1,1,529,"e","left","11le.bmp",34
26,2,16,2,1,1,1,760,"d","right","11rd.bmp",38
26,2,18,1,1,1,1,769,"f","left","11lf.bmp",35
26,2,20,2,1,1,1,549,"c","right","11rc.bmp",37
26,2,21,1,1,1,1,533,"c","left","11lc.bmp",32
26,2,29,1,1,1,1,555,"b","left","11lb.bmp",31
26,2,40,2,1,1,1,573,"b","right","11rb.bmp",36
26,3,2,2,1,1,1,519,"e","right","11re.bmp",39
26,3,10,1,1,1,1,728,"e","left","11le.bmp",34
26,3,13,1,1,1,1,609,"c","left","11lc.bmp",32
26,3,15,2,1,1,1,634,"b","right","11rb.bmp",36
26,3,20,1,1,1,1,549,"f","left","11lf.bmp",35
26,3,22,1,1,1,1,471,"b","left","11lb.bmp",31
26,3,25,2,1,1,1,721,"d","right","11rd.bmp",38
26,3,36,2,1,1,1,846,"c","right","11rc.bmp",37
26,3,37,1,1,1,1,675,"d","left","11ld.bmp",33
26,3,38,2,1,1,1,569,"f","right","11rf.bmp",40
26,4,3,2,1,1,1,422,"b","right","11rb.bmp",36
26,4,6,1,1,1,1,484,"f","left","11lf.bmp",35
26,4,7,1,1,1,1,477,"e","left","11le.bmp",34
26,4,10,2,1,1,1,492,"e","right","11re.bmp",39
26,4,12,1,1,1,1,587,"c","left","11lc.bmp",32
26,4,19,2,1,1,0,575,"f","right","11rf.bmp",40
26,4,23,1,1,1,1,489,"d","left","11ld.bmp",33
26,4,25,2,1,1,1,577,"c","right","11rc.bmp",37
26,4,26,2,1,1,1,599,"d","right","11rd.bmp",38
26,4,30,1,1,1,1,563,"b","left","11lb.bmp",31
6,1,4,1,1,1,1,1244,"d","left","11ld.bmp",33
6,1,7,1,1,1,1,674,"b","left","11lb.bmp",31
6,1,11,1,1,1,1,784,"e","left","11le.bmp",34
